gene,chromosome,insertions,expected,p,q
ENSMUSG00000043843,7,0.0,0.0005914126877735284,1.0,1.0
ENSMUSG00000043866,7,0.0,3.942751251823522e-05,1.0,1.0
ENSMUSG00000043948,7,0.0,0.0004534163939597051,1.0,1.0
ENSMUSG00000043964,7,0.0,0.00025627883136852895,1.0,1.0
ENSMUSG00000044030,7,0.0,1.971375625911761e-05,1.0,1.0
ENSMUSG00000044120,7,0.0,0.0004534163939597051,1.0,1.0
ENSMUSG00000044139,7,0.0,0.00013799629381382327,1.0,1.0
ENSMUSG00000044317,7,0.0,0.0006899814690691164,1.0,1.0
ENSMUSG00000044362,7,0.0,5.9141268777352834e-05,1.0,1.0
ENSMUSG00000044430,7,0.0,0.00021685131885029372,1.0,1.0
ENSMUSG00000044452,7,0.0,0.003154201001458818,1.0,1.0
ENSMUSG00000044453,7,0.0,0.0,1.0,1.0
ENSMUSG00000044465,7,0.0,0.0022473682135394075,1.0,1.0
ENSMUSG00000044562,7,0.0,0.0005716989315144107,1.0,1.0
ENSMUSG00000044701,7,0.0,0.00033513385640499937,1.0,1.0
ENSMUSG00000044702,7,0.0,0.0031147734889405824,1.0,1.0
ENSMUSG00000044709,7,0.0,0.0010448290817332334,1.0,1.0
ENSMUSG00000044737,7,0.0,0.00021685131885029372,1.0,1.0
ENSMUSG00000044786,7,0.0,1.971375625911761e-05,1.0,1.0
ENSMUSG00000044876,7,0.0,0.0016953830382841146,1.0,1.0
ENSMUSG00000044881,7,0.0,0.0001577100500729409,1.0,1.0
ENSMUSG00000044952,7,0.0,0.0011433978630288214,1.0,1.0
ENSMUSG00000045039,7,0.0,0.0021093719197255844,1.0,1.0
ENSMUSG00000045114,7,0.0,0.00013799629381382327,1.0,1.0
ENSMUSG00000045165,7,0.0,3.942751251823522e-05,1.0,1.0
ENSMUSG00000045251,7,0.0,0.00027599258762764654,1.0,1.0
ENSMUSG00000045252,7,0.0,0.00021685131885029372,1.0,1.0
ENSMUSG00000045282,7,0.0,9.856878129558806e-05,1.0,1.0
ENSMUSG00000045411,7,0.0,0.0002957063438867642,1.0,1.0
ENSMUSG00000045598,7,0.0,0.00021685131885029372,1.0,1.0
ENSMUSG00000045639,7,0.0,0.00033513385640499937,1.0,1.0
ENSMUSG00000045659,7,0.0,0.014233332019082915,1.0,1.0
ENSMUSG00000045733,7,0.0,0.00013799629381382327,1.0,1.0
ENSMUSG00000045752,7,0.0,7.885502503647044e-05,1.0,1.0
ENSMUSG00000045757,7,0.0,3.942751251823522e-05,1.0,1.0
ENSMUSG00000045777,7,0.0,0.0026022158262035246,1.0,1.0
ENSMUSG00000045780,7,0.0,7.885502503647044e-05,1.0,1.0
ENSMUSG00000045792,7,0.0,0.0006505539565508812,1.0,1.0
ENSMUSG00000045795,7,0.0,0.0024642195323897015,1.0,1.0
ENSMUSG00000045824,7,0.0,1.971375625911761e-05,1.0,1.0
ENSMUSG00000045948,7,0.0,9.856878129558806e-05,1.0,1.0
ENSMUSG00000045989,7,0.0,1.971375625911761e-05,1.0,1.0
ENSMUSG00000046027,7,0.0,0.0013996766943973505,1.0,1.0
ENSMUSG00000046056,7,0.0,0.0001774238063320585,1.0,1.0
ENSMUSG00000046058,7,0.0,1.971375625911761e-05,1.0,1.0
ENSMUSG00000046096,7,0.0,0.007412372353428222,1.0,1.0
ENSMUSG00000046179,7,0.0,0.001419390450656468,1.0,1.0
ENSMUSG00000046182,7,0.0,0.011788826242952332,1.0,1.0
ENSMUSG00000046185,7,0.0,0.0008674052754011749,1.0,1.0
ENSMUSG00000046223,7,0.0,0.0008674052754011749,1.0,1.0
ENSMUSG00000046321,7,0.0,0.010625714623664392,1.0,1.0
ENSMUSG00000046364,7,0.0,0.00025627883136852895,1.0,1.0
ENSMUSG00000046378,7,0.0,0.0001577100500729409,1.0,1.0
ENSMUSG00000046410,7,0.0,0.000354847612664117,1.0,1.0
ENSMUSG00000046431,7,0.0,0.00047313015021882267,1.0,1.0
ENSMUSG00000046456,7,0.0,0.0011039703505105862,1.0,1.0
ENSMUSG00000046541,7,0.0,0.00019713756259117613,1.0,1.0
ENSMUSG00000046574,7,0.0,0.0013405354256199975,1.0,1.0
ENSMUSG00000046591,7,0.0,0.004908725308520285,1.0,1.0
ENSMUSG00000046750,7,0.0,5.9141268777352834e-05,1.0,1.0
ENSMUSG00000046792,7,0.0,0.0014785317194338208,1.0,1.0
ENSMUSG00000046826,7,0.0,0.001360249181879115,1.0,1.0
ENSMUSG00000046865,7,0.0,0.000709695225328234,1.0,1.0
ENSMUSG00000047026,7,0.0,0.002444505776130584,1.0,1.0
ENSMUSG00000047037,7,0.0,0.004356740133264992,1.0,1.0
ENSMUSG00000047084,7,0.0,0.0002957063438867642,1.0,1.0
ENSMUSG00000047085,7,0.0,0.0014982454756929384,1.0,1.0
ENSMUSG00000047225,7,0.0,0.0007885502503647045,1.0,1.0
ENSMUSG00000047248,7,0.0,0.009580885541931159,1.0,1.0
ENSMUSG00000047371,7,0.0,3.942751251823522e-05,1.0,1.0
ENSMUSG00000047473,7,0.0,0.0007885502503647045,1.0,1.0
ENSMUSG00000047517,7,0.0,0.004889011552261168,1.0,1.0
ENSMUSG00000047554,7,0.0,0.0021093719197255844,1.0,1.0
ENSMUSG00000047586,7,0.0,0.0001577100500729409,1.0,1.0
ENSMUSG00000047603,7,0.0,0.00041398888144146984,1.0,1.0
ENSMUSG00000047649,7,0.0,0.00011828253755470567,1.0,1.0
ENSMUSG00000047721,7,0.0,0.0,1.0,1.0
ENSMUSG00000047730,7,0.0,0.002799353388794701,1.0,1.0
ENSMUSG00000047751,7,0.0,0.0,1.0,1.0
ENSMUSG00000047767,7,0.0,0.0005914126877735284,1.0,1.0
ENSMUSG00000047794,7,0.0,0.0005914126877735284,1.0,1.0
ENSMUSG00000047884,7,0.0,0.00021685131885029372,1.0,1.0
ENSMUSG00000048012,7,0.0,0.001360249181879115,1.0,1.0
ENSMUSG00000048065,7,0.0,0.0006505539565508812,1.0,1.0
ENSMUSG00000048078,7,0.0,0.06497654063005165,1.0,1.0
ENSMUSG00000048170,7,0.0,0.004573591452115285,1.0,1.0
ENSMUSG00000048191,7,0.0,0.0005914126877735284,1.0,1.0
ENSMUSG00000048200,7,0.0,0.00019713756259117613,1.0,1.0
ENSMUSG00000048236,7,0.0,0.002444505776130584,1.0,1.0
ENSMUSG00000048330,7,0.0,0.0059535543902535185,1.0,1.0
ENSMUSG00000048377,7,0.0,5.9141268777352834e-05,1.0,1.0
ENSMUSG00000048481,7,0.0,0.0007294089815873516,1.0,1.0
ENSMUSG00000048528,7,0.0,0.0001774238063320585,1.0,1.0
ENSMUSG00000048583,7,0.0,0.0007885502503647045,1.0,1.0
ENSMUSG00000048677,7,0.0,0.0009068327879194102,1.0,1.0
ENSMUSG00000048779,7,0.0,0.0013799629381382329,1.0,1.0
ENSMUSG00000048782,7,0.0,0.00914718290423057,1.0,1.0
ENSMUSG00000048787,7,0.0,0.004435595158301463,1.0,1.0
ENSMUSG00000048897,7,0.0,0.00486929779600205,1.0,1.0
ENSMUSG00000048920,7,0.0,0.00039427512518235225,1.0,1.0
ENSMUSG00000048921,7,0.0,0.0004534163939597051,1.0,1.0
ENSMUSG00000048965,7,0.0,5.9141268777352834e-05,1.0,1.0
ENSMUSG00000049091,7,0.0,3.942751251823522e-05,1.0,1.0
ENSMUSG00000049123,7,0.0,0.002168513188502937,1.0,1.0
ENSMUSG00000049130,7,0.0,0.0011039703505105862,1.0,1.0
ENSMUSG00000049350,7,0.0,0.0030556322201632296,1.0,1.0
ENSMUSG00000049421,7,0.0,0.0014785317194338208,1.0,1.0
ENSMUSG00000049516,7,0.0,0.0019713756259117613,1.0,1.0
ENSMUSG00000049571,7,0.0,0.003982178764341758,1.0,1.0
ENSMUSG00000049580,7,0.0,0.0004534163939597051,1.0,1.0
ENSMUSG00000049583,7,0.0,0.07725821077948192,1.0,1.0
ENSMUSG00000049600,7,0.0,0.00019713756259117613,1.0,1.0
ENSMUSG00000049643,7,0.0,0.0021882269447620548,1.0,1.0
ENSMUSG00000049674,7,0.0,0.00039427512518235225,1.0,1.0
ENSMUSG00000049709,7,0.0,0.0003154201001458818,1.0,1.0
ENSMUSG00000049728,7,0.0,0.0007491227378464692,1.0,1.0
ENSMUSG00000049739,7,0.0,0.00023656507510941133,1.0,1.0
ENSMUSG00000049791,7,0.0,0.0003745613689232346,1.0,1.0
ENSMUSG00000049848,7,0.0,0.0004928439064779403,1.0,1.0
ENSMUSG00000050063,7,0.0,0.00027599258762764654,1.0,1.0
ENSMUSG00000050100,7,0.0,0.0007491227378464692,1.0,1.0
ENSMUSG00000050276,7,0.0,0.0001577100500729409,1.0,1.0
ENSMUSG00000050382,7,0.0,0.0009068327879194102,1.0,1.0
ENSMUSG00000050428,7,0.0,0.0018136655758388203,1.0,1.0
ENSMUSG00000050440,7,0.0,3.942751251823522e-05,1.0,1.0
ENSMUSG00000050605,7,0.0,0.0005322714189961755,1.0,1.0
ENSMUSG00000050708,7,0.0,7.885502503647044e-05,1.0,1.0
ENSMUSG00000050866,7,0.0,0.001360249181879115,1.0,1.0
ENSMUSG00000050917,7,0.0,0.0009462603004376453,1.0,1.0
ENSMUSG00000050973,7,0.0,0.0005716989315144107,1.0,1.0
ENSMUSG00000051007,7,0.0,0.0002957063438867642,1.0,1.0
ENSMUSG00000051041,7,0.0,0.00222765445728029,1.0,1.0
ENSMUSG00000051048,7,0.0,0.0027599258762764658,1.0,1.0
ENSMUSG00000051113,7,0.0,0.00021685131885029372,1.0,1.0
ENSMUSG00000051180,7,0.0,0.0,1.0,1.0
ENSMUSG00000051184,7,0.0,0.00021685131885029372,1.0,1.0
ENSMUSG00000051207,7,0.0,0.0004534163939597051,1.0,1.0
ENSMUSG00000051314,7,0.0,0.00019713756259117613,1.0,1.0
ENSMUSG00000051362,7,0.0,0.00021685131885029372,1.0,1.0
ENSMUSG00000051403,7,0.0,0.0019516618696526435,1.0,1.0
ENSMUSG00000051437,7,0.0,1.971375625911761e-05,1.0,1.0
ENSMUSG00000051451,7,0.0,3.942751251823522e-05,1.0,1.0
ENSMUSG00000051457,7,0.0,5.9141268777352834e-05,1.0,1.0
ENSMUSG00000051515,7,0.0,1.971375625911761e-05,1.0,1.0
ENSMUSG00000051527,7,0.0,0.023794503804754955,1.0,1.0
ENSMUSG00000051550,7,0.0,5.9141268777352834e-05,1.0,1.0
ENSMUSG00000051618,7,0.0,7.885502503647044e-05,1.0,1.0
ENSMUSG00000051727,7,0.0,0.000611126444032646,1.0,1.0
ENSMUSG00000051735,7,0.0,0.0005716989315144107,1.0,1.0
ENSMUSG00000051768,7,0.0,0.001872806844616173,1.0,1.0
ENSMUSG00000051811,7,0.0,1.971375625911761e-05,1.0,1.0
ENSMUSG00000051885,7,0.0,1.971375625911761e-05,1.0,1.0
ENSMUSG00000051910,7,0.0,0.07834246737373339,1.0,1.0
ENSMUSG00000051965,7,0.0,5.9141268777352834e-05,1.0,1.0
ENSMUSG00000052040,7,0.0,0.0031344872451997,1.0,1.0
ENSMUSG00000052187,7,0.0,0.0001774238063320585,1.0,1.0
ENSMUSG00000052212,7,0.0,0.0006505539565508812,1.0,1.0
ENSMUSG00000052214,7,0.0,0.0019319481133935259,1.0,1.0
ENSMUSG00000052217,7,0.0,0.00019713756259117613,1.0,1.0
ENSMUSG00000052273,7,0.0,0.016539841501399675,1.0,1.0
ENSMUSG00000052296,7,0.0,0.0017939518195797027,1.0,1.0
ENSMUSG00000052301,7,0.0,9.856878129558806e-05,1.0,1.0
ENSMUSG00000052353,7,0.0,0.012123960099357331,1.0,1.0
ENSMUSG00000052396,7,0.0,0.0011039703505105862,1.0,1.0
ENSMUSG00000052512,7,0.0,0.04847612664117021,1.0,1.0
ENSMUSG00000052572,7,0.0,0.2778653944722627,1.0,1.0
ENSMUSG00000052675,7,0.0,0.0012616804005835271,1.0,1.0
ENSMUSG00000052707,7,0.0,0.00916689666048969,1.0,1.0
ENSMUSG00000052833,7,0.0,0.006899814690691164,1.0,1.0
ENSMUSG00000052889,7,0.0,0.030792887276741707,1.0,1.0
ENSMUSG00000052974,7,0.0,0.0011039703505105862,1.0,1.0
ENSMUSG00000052997,7,0.0,0.0035090486141229347,1.0,1.0
ENSMUSG00000053025,7,0.0,0.018609785908607027,1.0,1.0
ENSMUSG00000053046,7,0.0,0.0014588179631747032,1.0,1.0
ENSMUSG00000053091,7,0.0,0.0026022158262035246,1.0,1.0
ENSMUSG00000053111,7,0.0,0.008930331585380279,1.0,1.0
ENSMUSG00000053158,7,0.0,0.00033513385640499937,1.0,1.0
ENSMUSG00000053175,7,0.0,0.0008082640066238221,1.0,1.0
ENSMUSG00000053198,7,0.0,0.001833379332097938,1.0,1.0
ENSMUSG00000053291,7,0.0,0.0003745613689232346,1.0,1.0
ENSMUSG00000053338,7,0.0,0.0012616804005835271,1.0,1.0
ENSMUSG00000053367,7,0.0,0.002089658163466467,1.0,1.0
ENSMUSG00000053395,7,0.0,0.0024050782636123487,1.0,1.0
ENSMUSG00000053522,7,0.0,0.0001577100500729409,1.0,1.0
ENSMUSG00000053550,7,0.0,0.0008279777628829397,1.0,1.0
ENSMUSG00000053565,7,0.0,0.0008674052754011749,1.0,1.0
ENSMUSG00000053801,7,0.0,0.00021685131885029372,1.0,1.0
ENSMUSG00000053877,7,0.0,0.005756416827662343,1.0,1.0
ENSMUSG00000053898,7,0.0,0.0003745613689232346,1.0,1.0
ENSMUSG00000053964,7,0.0,0.000354847612664117,1.0,1.0
ENSMUSG00000053985,7,0.0,0.0011039703505105862,1.0,1.0
ENSMUSG00000054046,7,0.0,0.0009659740566967629,1.0,1.0
ENSMUSG00000054054,7,0.0,0.0019713756259117613,1.0,1.0
ENSMUSG00000054065,7,0.0,0.0006505539565508812,1.0,1.0
ENSMUSG00000054083,7,0.0,0.000354847612664117,1.0,1.0
ENSMUSG00000054161,7,0.0,0.00021685131885029372,1.0,1.0
ENSMUSG00000054342,7,0.0,0.000611126444032646,1.0,1.0
ENSMUSG00000054498,7,0.0,0.0007688364941055868,1.0,1.0
ENSMUSG00000054499,7,0.0,0.0010448290817332334,1.0,1.0
ENSMUSG00000054555,7,0.0,0.03130544493947877,1.0,1.0
ENSMUSG00000054594,7,0.0,0.00043370263770058743,1.0,1.0
ENSMUSG00000054612,7,0.0,0.022217403304025548,1.0,1.0
ENSMUSG00000054662,7,0.0,0.0008082640066238221,1.0,1.0
ENSMUSG00000054676,7,0.0,0.0007885502503647045,1.0,1.0
ENSMUSG00000054715,7,0.0,0.0007885502503647045,1.0,1.0
ENSMUSG00000054716,7,0.0,0.0008476915191420573,1.0,1.0
ENSMUSG00000054793,7,0.0,0.0013799629381382329,1.0,1.0
ENSMUSG00000054808,7,0.0,0.004317312620746757,1.0,1.0
ENSMUSG00000054893,7,0.0,0.002069944407207349,1.0,1.0
ENSMUSG00000055026,7,0.0,0.07650908804163545,1.0,1.0
ENSMUSG00000055078,7,0.0,0.011295982336474391,1.0,1.0
ENSMUSG00000055102,7,0.0,0.0007294089815873516,1.0,1.0
ENSMUSG00000055116,7,0.0,0.008733194022789102,1.0,1.0
ENSMUSG00000055150,7,0.0,0.001419390450656468,1.0,1.0
ENSMUSG00000055193,7,0.0,0.0003745613689232346,1.0,1.0
ENSMUSG00000055200,7,0.0,0.00023656507510941133,1.0,1.0
ENSMUSG00000055319,7,0.0,0.0043961676457832275,1.0,1.0
ENSMUSG00000055320,7,0.0,0.020660016559555256,1.0,1.0
ENSMUSG00000055407,7,0.0,0.005618420533848519,1.0,1.0
ENSMUSG00000055409,7,0.0,0.1008555770216457,1.0,1.0
ENSMUSG00000055489,7,0.0,0.010507432086109686,1.0,1.0
ENSMUSG00000055541,7,0.0,0.006209833221622048,1.0,1.0
ENSMUSG00000055571,7,0.0,0.0004534163939597051,1.0,1.0
ENSMUSG00000055629,7,0.0,0.0001774238063320585,1.0,1.0
ENSMUSG00000055633,7,0.0,3.942751251823522e-05,1.0,1.0
ENSMUSG00000055652,7,0.0,0.0010054015692149982,1.0,1.0
ENSMUSG00000055723,7,0.0,0.007215234790837046,1.0,1.0
ENSMUSG00000055809,7,0.0,0.000611126444032646,1.0,1.0
ENSMUSG00000055978,7,0.0,0.0012419666443244095,1.0,1.0
ENSMUSG00000056043,7,0.0,0.0,1.0,1.0
ENSMUSG00000056144,7,0.0,0.0015376729882111736,1.0,1.0
ENSMUSG00000056216,7,0.0,0.0007491227378464692,1.0,1.0
ENSMUSG00000056394,7,0.0,0.0023065094823167603,1.0,1.0
ENSMUSG00000056856,7,0.0,0.0057169893151441074,1.0,1.0
ENSMUSG00000056972,7,0.0,0.0,1.0,1.0
ENSMUSG00000057092,7,0.0,0.00027599258762764654,1.0,1.0
ENSMUSG00000057101,7,0.0,0.002267081969798525,1.0,1.0
ENSMUSG00000057176,7,0.0,0.00033513385640499937,1.0,1.0
ENSMUSG00000057177,7,0.0,0.00047313015021882267,1.0,1.0
ENSMUSG00000057229,7,0.0,0.00047313015021882267,1.0,1.0
ENSMUSG00000057342,7,0.0,0.00033513385640499937,1.0,1.0
ENSMUSG00000057454,7,0.0,0.0001774238063320585,1.0,1.0
ENSMUSG00000057465,7,0.0,1.971375625911761e-05,1.0,1.0
ENSMUSG00000057667,7,0.0,7.885502503647044e-05,1.0,1.0
ENSMUSG00000057706,7,0.0,3.942751251823522e-05,1.0,1.0
ENSMUSG00000057894,7,0.0,0.0015968142569885266,1.0,1.0
ENSMUSG00000058014,7,0.0,0.0003154201001458818,1.0,1.0
ENSMUSG00000058028,7,0.0,0.0016953830382841146,1.0,1.0
ENSMUSG00000058145,7,0.0,0.027204983637582305,1.0,1.0
ENSMUSG00000058200,7,0.0,0.0008082640066238221,1.0,1.0
ENSMUSG00000058230,7,0.0,0.012833655324685564,1.0,1.0
ENSMUSG00000058239,7,0.0,0.00041398888144146984,1.0,1.0
ENSMUSG00000058325,7,0.0,0.045578204471079915,1.0,1.0
ENSMUSG00000058402,7,0.0,0.0017348105508023497,1.0,1.0
ENSMUSG00000058420,7,0.0,0.004711587745929109,1.0,1.0
ENSMUSG00000058454,7,0.0,0.0014982454756929384,1.0,1.0
ENSMUSG00000058638,7,0.0,0.0017939518195797027,1.0,1.0
ENSMUSG00000058662,7,0.0,0.0006702677128099987,1.0,1.0
ENSMUSG00000058709,7,0.0,0.00027599258762764654,1.0,1.0
ENSMUSG00000058741,7,0.0,0.00021685131885029372,1.0,1.0
ENSMUSG00000058743,7,0.0,0.00033513385640499937,1.0,1.0
ENSMUSG00000058761,7,0.0,0.006544967078027047,1.0,1.0
ENSMUSG00000058818,7,0.0,0.00021685131885029372,1.0,1.0
ENSMUSG00000058886,7,0.0,0.0025627883136852894,1.0,1.0
ENSMUSG00000058966,7,0.0,0.002030516894689114,1.0,1.0
ENSMUSG00000058975,7,0.0,0.0012616804005835271,1.0,1.0
ENSMUSG00000058976,7,0.0,0.00013799629381382327,1.0,1.0
ENSMUSG00000059070,7,0.0,0.00025627883136852895,1.0,1.0
ENSMUSG00000059077,7,0.0,0.0004534163939597051,1.0,1.0
ENSMUSG00000059119,7,0.0,0.0035681898829002874,1.0,1.0
ENSMUSG00000059128,7,0.0,0.0,1.0,1.0
ENSMUSG00000059146,7,0.0,0.042049442100697866,1.0,1.0
ENSMUSG00000059263,7,0.0,0.01476560343807909,1.0,1.0
ENSMUSG00000059273,7,0.0,0.0025627883136852894,1.0,1.0
ENSMUSG00000059479,7,0.0,9.856878129558806e-05,1.0,1.0
ENSMUSG00000059772,7,0.0,0.0003154201001458818,1.0,1.0
ENSMUSG00000059824,7,0.0,0.00013799629381382327,1.0,1.0
ENSMUSG00000059851,7,0.0,0.00019713756259117613,1.0,1.0
ENSMUSG00000059891,7,0.0,0.0009462603004376453,1.0,1.0
ENSMUSG00000059975,7,0.0,0.002168513188502937,1.0,1.0
ENSMUSG00000059981,7,0.0,0.0009068327879194102,1.0,1.0
ENSMUSG00000060188,7,0.0,0.0015968142569885266,1.0,1.0
ENSMUSG00000060240,7,0.0,3.942751251823522e-05,1.0,1.0
ENSMUSG00000060260,7,0.0,0.000709695225328234,1.0,1.0
ENSMUSG00000060279,7,0.0,0.0017545243070614673,1.0,1.0
ENSMUSG00000060376,7,0.0,0.0017939518195797027,1.0,1.0
ENSMUSG00000060397,7,0.0,0.0006702677128099987,1.0,1.0
ENSMUSG00000060402,7,0.0,0.009521744273153806,1.0,1.0
ENSMUSG00000060538,7,0.0,0.0031147734889405824,1.0,1.0
ENSMUSG00000060591,7,0.0,0.0,1.0,1.0
ENSMUSG00000060601,7,0.0,0.0001774238063320585,1.0,1.0
ENSMUSG00000060621,7,0.0,9.856878129558806e-05,1.0,1.0
ENSMUSG00000060688,7,0.0,0.0019516618696526435,1.0,1.0
ENSMUSG00000060791,7,0.0,0.0008476915191420573,1.0,1.0
ENSMUSG00000060860,7,0.0,0.00043370263770058743,1.0,1.0
ENSMUSG00000060888,7,0.0,0.000354847612664117,1.0,1.0
ENSMUSG00000060962,7,0.0,0.0010448290817332334,1.0,1.0
ENSMUSG00000061028,7,0.0,0.0010842565942514686,1.0,1.0
ENSMUSG00000061079,7,0.0,0.004218743839451169,1.0,1.0
ENSMUSG00000061099,7,0.0,0.000709695225328234,1.0,1.0
ENSMUSG00000061119,7,0.0,0.007018097228245869,1.0,1.0
ENSMUSG00000061286,7,0.0,0.0007491227378464692,1.0,1.0
ENSMUSG00000061374,7,0.0,0.0005125576627370579,1.0,1.0
ENSMUSG00000061479,7,0.0,0.0005914126877735284,1.0,1.0
ENSMUSG00000061702,7,0.0,0.0005125576627370579,1.0,1.0
ENSMUSG00000061723,7,0.0,0.000709695225328234,1.0,1.0
ENSMUSG00000061787,7,0.0,3.942751251823522e-05,1.0,1.0
ENSMUSG00000062028,7,0.0,0.0012813941568426447,1.0,1.0
ENSMUSG00000062031,7,0.0,0.0001774238063320585,1.0,1.0
ENSMUSG00000062040,7,0.0,0.0011433978630288214,1.0,1.0
ENSMUSG00000062044,7,0.0,0.000709695225328234,1.0,1.0
ENSMUSG00000062300,7,0.0,0.0018136655758388203,1.0,1.0
ENSMUSG00000062444,7,0.0,0.0020502306509482316,1.0,1.0
ENSMUSG00000062524,7,0.0,0.0005716989315144107,1.0,1.0
ENSMUSG00000062542,7,0.0,0.019733470015376727,1.0,1.0
ENSMUSG00000062732,7,0.0,0.0003745613689232346,1.0,1.0
ENSMUSG00000062773,7,0.0,0.000709695225328234,1.0,1.0
ENSMUSG00000062785,7,0.0,0.0002957063438867642,1.0,1.0
ENSMUSG00000062797,7,0.0,0.003292197295272641,1.0,1.0
ENSMUSG00000062861,7,0.0,0.0009462603004376453,1.0,1.0
ENSMUSG00000063047,7,0.0,0.0019516618696526435,1.0,1.0
ENSMUSG00000063065,7,0.0,0.00039427512518235225,1.0,1.0
ENSMUSG00000063160,7,0.0,0.0014588179631747032,1.0,1.0
ENSMUSG00000063179,7,0.0,0.002385364507353231,1.0,1.0
ENSMUSG00000063229,7,0.0,0.0011631116192879392,1.0,1.0
ENSMUSG00000063297,7,0.0,0.05906241375231636,1.0,1.0
ENSMUSG00000063317,7,0.0,0.006820959665654693,1.0,1.0
ENSMUSG00000063439,7,0.0,9.856878129558806e-05,1.0,1.0
ENSMUSG00000063511,7,0.0,0.001833379332097938,1.0,1.0
ENSMUSG00000063550,7,0.0,0.014410755825414973,1.0,1.0
ENSMUSG00000063582,7,0.0,0.00033513385640499937,1.0,1.0
ENSMUSG00000063594,7,0.0,0.00011828253755470567,1.0,1.0
ENSMUSG00000063615,7,0.0,9.856878129558806e-05,1.0,1.0
ENSMUSG00000063651,7,0.0,3.942751251823522e-05,1.0,1.0
ENSMUSG00000063801,7,0.0,0.00396246500808264,1.0,1.0
ENSMUSG00000063802,7,0.0,0.002030516894689114,1.0,1.0
ENSMUSG00000063808,7,0.0,0.00412017505815558,1.0,1.0
ENSMUSG00000063838,7,0.0,0.0019122343571344083,1.0,1.0
ENSMUSG00000063903,7,0.0,0.00021685131885029372,1.0,1.0
ENSMUSG00000063931,7,0.0,0.00841777392264322,1.0,1.0
ENSMUSG00000064023,7,0.0,0.00047313015021882267,1.0,1.0
ENSMUSG00000064109,7,0.0,0.0001774238063320585,1.0,1.0
ENSMUSG00000064158,7,0.0,0.0005322714189961755,1.0,1.0
ENSMUSG00000064179,7,0.0,0.0007491227378464692,1.0,1.0
ENSMUSG00000064254,7,0.0,0.0018136655758388203,1.0,1.0
ENSMUSG00000064264,7,0.0,0.00039427512518235225,1.0,1.0
ENSMUSG00000066108,7,0.0,0.0009068327879194102,1.0,1.0
ENSMUSG00000066129,7,0.0,0.0021487994322438196,1.0,1.0
ENSMUSG00000066189,7,0.0,0.008575483972716161,1.0,1.0
ENSMUSG00000066197,7,0.0,0.0037850412017505814,1.0,1.0
ENSMUSG00000066232,7,0.0,0.005736703071403225,1.0,1.0
ENSMUSG00000066262,7,0.0,0.000354847612664117,1.0,1.0
ENSMUSG00000066279,7,0.0,0.00021685131885029372,1.0,1.0
ENSMUSG00000066306,7,0.0,0.007984071284942633,1.0,1.0
ENSMUSG00000066406,7,0.0,0.04228600717580728,1.0,1.0
ENSMUSG00000066500,7,0.0,0.0006308402002917636,1.0,1.0
ENSMUSG00000066568,7,0.0,0.007333517328391752,1.0,1.0
ENSMUSG00000066571,7,0.0,0.008319205141347631,1.0,1.0
ENSMUSG00000066704,7,0.0,0.0012025391318061743,1.0,1.0
ENSMUSG00000066721,7,0.0,7.885502503647044e-05,1.0,1.0
ENSMUSG00000066756,7,0.0,0.0005125576627370579,1.0,1.0
ENSMUSG00000066838,7,0.0,0.0006505539565508812,1.0,1.0
ENSMUSG00000066979,7,0.0,0.0016165280132476442,1.0,1.0
ENSMUSG00000067616,7,0.0,3.942751251823522e-05,1.0,1.0
ENSMUSG00000068566,7,0.0,0.00047313015021882267,1.0,1.0
ENSMUSG00000069806,7,0.0,0.002740212120017348,1.0,1.0
ENSMUSG00000070348,7,0.0,0.00025627883136852895,1.0,1.0
ENSMUSG00000070366,7,0.0,0.012774514055908213,1.0,1.0
ENSMUSG00000070369,7,0.0,0.006939242203209399,1.0,1.0
ENSMUSG00000070371,7,0.0,0.0007294089815873516,1.0,1.0
ENSMUSG00000070417,7,0.0,0.0004928439064779403,1.0,1.0
ENSMUSG00000070421,7,0.0,0.00025627883136852895,1.0,1.0
ENSMUSG00000070423,7,0.0,0.0010251153254741158,1.0,1.0
ENSMUSG00000070424,7,0.0,0.00023656507510941133,1.0,1.0
ENSMUSG00000070426,7,0.0,0.0050664353585932265,1.0,1.0
ENSMUSG00000070427,7,0.0,0.00011828253755470567,1.0,1.0
ENSMUSG00000070436,7,0.0,0.00033513385640499937,1.0,1.0
ENSMUSG00000070462,7,0.0,1.971375625911761e-05,1.0,1.0
ENSMUSG00000070469,7,0.0,0.028841225407089065,1.0,1.0
ENSMUSG00000070509,7,0.0,0.0027796396325355834,1.0,1.0
ENSMUSG00000070520,7,0.0,3.942751251823522e-05,1.0,1.0
ENSMUSG00000070526,7,0.0,0.0,1.0,1.0
ENSMUSG00000070527,7,0.0,3.942751251823522e-05,1.0,1.0
ENSMUSG00000070547,7,0.0,0.001064542837992351,1.0,1.0
ENSMUSG00000070552,7,0.0,0.00043370263770058743,1.0,1.0
ENSMUSG00000070563,7,0.0,0.0,1.0,1.0
ENSMUSG00000070564,7,0.0,0.0006308402002917636,1.0,1.0
ENSMUSG00000070570,7,0.0,0.0004534163939597051,1.0,1.0
ENSMUSG00000070604,7,0.0,0.00033513385640499937,1.0,1.0
ENSMUSG00000070699,7,0.0,0.0007294089815873516,1.0,1.0
ENSMUSG00000070705,7,0.0,0.0,1.0,1.0
