mouse_ensembl_gene,expected,observed,p,q,gene
ENSMUSG00000031821,0.573651722068655,0,1.0,1.0,Gins2
ENSMUSG00000031822,0.573651722068655,8,1.7496006378480958e-07,2.9713762119810282e-05,Gse1
ENSMUSG00000031823,0.573651722068655,1,0.43653593694915777,1.0,Zdhhc7
ENSMUSG00000031824,0.573651722068655,0,1.0,1.0,6430548M08Rik
ENSMUSG00000031825,0.573651722068655,0,1.0,1.0,Crispld2
ENSMUSG00000031826,0.573651722068655,0,1.0,1.0,Usp10
ENSMUSG00000031827,0.573651722068655,0,1.0,1.0,Cotl1
ENSMUSG00000031828,0.573651722068655,0,1.0,1.0,Klhl36
ENSMUSG00000031831,0.573651722068655,0,1.0,1.0,Dnaaf1
ENSMUSG00000031832,0.573651722068655,0,1.0,1.0,Taf1c
ENSMUSG00000031833,0.573651722068655,0,1.0,1.0,Mast3
ENSMUSG00000031834,0.573651722068655,0,1.0,1.0,Pik3r2
ENSMUSG00000031835,0.573651722068655,1,0.43653593694915777,1.0,Mbtps1
ENSMUSG00000031837,0.573651722068655,1,0.43653593694915777,1.0,Necab2
ENSMUSG00000031839,0.573651722068655,0,1.0,1.0,Hsbp1
ENSMUSG00000031840,0.573651722068655,0,1.0,1.0,Rab3a
ENSMUSG00000031841,0.573651722068655,11,3.281199420804746e-11,1.8155617311310907e-08,Cdh13
ENSMUSG00000031842,0.573651722068655,0,1.0,1.0,Pde4c
ENSMUSG00000031843,0.573651722068655,0,1.0,1.0,Mphosph6
ENSMUSG00000031844,0.573651722068655,0,1.0,1.0,Hsd17b2
ENSMUSG00000031845,0.573651722068655,0,1.0,1.0,Bco1
ENSMUSG00000031847,0.573651722068655,0,1.0,1.0,1700030J22Rik
ENSMUSG00000031848,0.573651722068655,0,1.0,1.0,Lsm4
ENSMUSG00000031849,0.573651722068655,0,1.0,1.0,Comp
ENSMUSG00000031851,0.573651722068655,1,0.43653593694915777,1.0,Ntpcr
ENSMUSG00000031853,0.573651722068655,0,1.0,1.0,Map3k21
ENSMUSG00000031858,0.573651722068655,0,1.0,1.0,Mau2
ENSMUSG00000031860,0.2749129658475982,0,1.0,1.0,Pbx4
ENSMUSG00000031861,0.2749129658475982,0,1.0,1.0,Lpar2
ENSMUSG00000031862,0.2749129658475982,0,1.0,1.0,Atp13a1
ENSMUSG00000031864,0.2749129658475982,1,0.2403617651821572,1.0,Ints10
ENSMUSG00000031865,0.5534914379064978,0,1.0,1.0,Dctn1
ENSMUSG00000031870,0.2987387562210567,0,1.0,1.0,Pgr
ENSMUSG00000031871,0.573651722068655,0,1.0,1.0,Cdh5
ENSMUSG00000031872,0.573651722068655,0,1.0,1.0,Bean1
ENSMUSG00000031875,0.573651722068655,0,1.0,1.0,Cmtm3
ENSMUSG00000031878,0.573651722068655,0,1.0,1.0,Nae1
ENSMUSG00000031879,0.573651722068655,0,1.0,1.0,Ciao2b
ENSMUSG00000031880,0.573651722068655,0,1.0,1.0,Rrad
ENSMUSG00000031881,0.573651722068655,0,1.0,1.0,Cdh16
ENSMUSG00000031883,0.573651722068655,0,1.0,1.0,Car7
ENSMUSG00000031885,0.573651722068655,0,1.0,1.0,Cbfb
ENSMUSG00000031887,0.573651722068655,0,1.0,1.0,Tradd
ENSMUSG00000031889,0.573651722068655,0,1.0,1.0,D230025D16Rik
ENSMUSG00000031891,0.4105366956657467,0,1.0,1.0,Hsd11b2
ENSMUSG00000031893,0.4105366956657467,0,1.0,1.0,Tsnaxip1
ENSMUSG00000031896,0.4105366956657467,0,1.0,1.0,Ctrl
ENSMUSG00000031897,0.4105366956657467,0,1.0,1.0,Psmb10
ENSMUSG00000031898,0.4105366956657467,0,1.0,1.0,Dpep3
ENSMUSG00000031901,0.4105366956657467,0,1.0,1.0,Dus2
ENSMUSG00000031902,0.4105366956657467,2,0.06439923673985866,1.0,Nfatc3
ENSMUSG00000031903,0.4105366956657467,0,1.0,1.0,Pla2g15
ENSMUSG00000031904,0.4105366956657467,0,1.0,1.0,Slc7a6
ENSMUSG00000031906,0.4105366956657467,1,0.3367058325139457,1.0,Smpd3
ENSMUSG00000031907,0.4105366956657467,0,1.0,1.0,Zfp90
ENSMUSG00000031910,0.4105366956657467,0,1.0,1.0,Has3
ENSMUSG00000031913,0.4105366956657467,0,1.0,1.0,Vps4a
ENSMUSG00000031916,0.4105366956657467,0,1.0,1.0,Cog8
ENSMUSG00000031917,0.4105366956657467,0,1.0,1.0,Nip7
ENSMUSG00000031918,0.5186691288991353,0,1.0,1.0,Mtmr2
ENSMUSG00000031919,0.4105366956657467,0,1.0,1.0,Tmed6
ENSMUSG00000031921,0.4105366956657467,0,1.0,1.0,Terf2
ENSMUSG00000031922,0.5186691288991353,0,1.0,1.0,Cep57
ENSMUSG00000031924,0.4105366956657467,0,1.0,1.0,Cyb5b
ENSMUSG00000031925,0.5186691288991353,2,0.09591758044488394,1.0,Maml2
ENSMUSG00000031928,0.5186691288991353,0,1.0,1.0,Mre11a
ENSMUSG00000031930,0.573651722068655,1,0.43653593694915777,1.0,Wwp2
ENSMUSG00000031931,0.5186691288991353,0,1.0,1.0,Ankrd49
ENSMUSG00000031932,0.573651722068655,0,1.0,1.0,Gpr83
ENSMUSG00000031933,0.573651722068655,1,0.43653593694915777,1.0,Izumo1r
ENSMUSG00000031934,0.573651722068655,2,0.11330380685624099,1.0,Panx1
ENSMUSG00000031935,0.573651722068655,1,0.43653593694915777,1.0,Med17
ENSMUSG00000031936,0.573651722068655,0,1.0,1.0,Hephl1
ENSMUSG00000031937,0.573651722068655,0,1.0,1.0,Vstm5
ENSMUSG00000031938,0.573651722068655,0,1.0,1.0,4931406C07Rik
ENSMUSG00000031939,0.573651722068655,0,1.0,1.0,Taf1d
ENSMUSG00000031948,0.5663207096460523,1,0.4323899965009572,1.0,Kars
ENSMUSG00000031949,0.5663207096460523,0,1.0,1.0,Adat1
ENSMUSG00000031950,0.5663207096460523,0,1.0,1.0,Gabarapl2
ENSMUSG00000031951,0.5663207096460523,0,1.0,1.0,Tmem231
ENSMUSG00000031952,0.5663207096460523,0,1.0,1.0,Chst5
ENSMUSG00000031953,0.5663207096460523,0,1.0,1.0,Tmem170
ENSMUSG00000031954,0.5663207096460523,0,1.0,1.0,Cfdp1
ENSMUSG00000031955,0.5663207096460523,0,1.0,1.0,Bcar1
ENSMUSG00000031957,0.5663207096460523,0,1.0,1.0,Ctrb1
ENSMUSG00000031958,0.5663207096460523,0,1.0,1.0,Ldhd
ENSMUSG00000031959,0.5663207096460523,1,0.4323899965009572,1.0,Wdr59
ENSMUSG00000031960,0.5663207096460523,0,1.0,1.0,Aars
ENSMUSG00000031962,0.573651722068655,0,1.0,1.0,Cdh15
ENSMUSG00000031963,0.5663207096460523,1,0.4323899965009572,1.0,Bmper
ENSMUSG00000031965,0.5663207096460523,0,1.0,1.0,Tbx20
ENSMUSG00000031966,0.573651722068655,0,1.0,1.0,Glb1l3
ENSMUSG00000031969,0.573651722068655,0,1.0,1.0,Acad8
ENSMUSG00000031970,0.573651722068655,0,1.0,1.0,Dbndd1
ENSMUSG00000031971,0.573651722068655,0,1.0,1.0,Ccsap
ENSMUSG00000031972,0.573651722068655,0,1.0,1.0,Acta1
ENSMUSG00000031974,0.573651722068655,0,1.0,1.0,Abcb10
ENSMUSG00000031976,0.573651722068655,0,1.0,1.0,Urb2
ENSMUSG00000031979,0.573651722068655,0,1.0,1.0,Cog2
ENSMUSG00000031980,0.573651722068655,0,1.0,1.0,Agt
ENSMUSG00000031981,0.573651722068655,0,1.0,1.0,Capn9
ENSMUSG00000031982,0.573651722068655,0,1.0,1.0,Arv1
ENSMUSG00000031983,0.573651722068655,0,1.0,1.0,2310022B05Rik
ENSMUSG00000031984,0.573651722068655,0,1.0,1.0,2810004N23Rik
ENSMUSG00000031985,0.573651722068655,0,1.0,1.0,Gnpat
ENSMUSG00000031986,0.573651722068655,0,1.0,1.0,Sprtn
ENSMUSG00000031987,0.573651722068655,0,1.0,1.0,Egln1
ENSMUSG00000031988,0.573651722068655,0,1.0,1.0,Vps26b
ENSMUSG00000031990,0.573651722068655,1,0.43653593694915777,1.0,Jam3
ENSMUSG00000031991,0.573651722068655,0,1.0,1.0,Spata19
ENSMUSG00000031993,0.573651722068655,1,0.43653593694915777,1.0,Snx19
ENSMUSG00000031994,0.573651722068655,0,1.0,1.0,Adamts8
ENSMUSG00000031995,0.573651722068655,1,0.43653593694915777,1.0,St14
ENSMUSG00000031996,0.573651722068655,0,1.0,1.0,Aplp2
ENSMUSG00000031997,0.2987387562210567,0,1.0,1.0,Trpc6
ENSMUSG00000032000,0.2987387562210567,1,0.258246837475265,1.0,Birc3
ENSMUSG00000032002,0.2987387562210567,0,1.0,1.0,Dcun1d5
ENSMUSG00000032006,0.2987387562210567,0,1.0,1.0,Pdgfd
ENSMUSG00000032009,0.5186691288991353,2,0.09591758044488394,1.0,Sesn3
ENSMUSG00000032010,0.520501882004786,0,1.0,1.0,Usp2
ENSMUSG00000032011,0.520501882004786,0,1.0,1.0,Thy1
ENSMUSG00000032012,0.520501882004786,1,0.4057777563312655,1.0,Nectin1
ENSMUSG00000032013,0.573651722068655,0,1.0,1.0,Trim29
ENSMUSG00000032014,0.573651722068655,0,1.0,1.0,Oaf
ENSMUSG00000032015,0.573651722068655,0,1.0,1.0,Pou2f3
ENSMUSG00000032017,0.573651722068655,1,0.43653593694915777,1.0,Grik4
ENSMUSG00000032018,0.573651722068655,0,1.0,1.0,Sc5d
ENSMUSG00000032020,0.573651722068655,1,0.43653593694915777,1.0,Ubash3b
ENSMUSG00000032021,0.573651722068655,2,0.11330380685624099,1.0,Crtam
ENSMUSG00000032023,0.573651722068655,2,0.11330380685624099,1.0,Jhy
ENSMUSG00000032024,0.573651722068655,0,1.0,1.0,Clmp
ENSMUSG00000032026,0.5663207096460523,0,1.0,1.0,Rexo2
ENSMUSG00000032028,0.5663207096460523,2,0.11094069651718114,1.0,Nxpe2
ENSMUSG00000032030,0.2749129658475982,0,1.0,1.0,Cul5
ENSMUSG00000032033,0.573651722068655,0,1.0,1.0,Barx2
ENSMUSG00000032034,0.573651722068655,0,1.0,1.0,Kcnj5
ENSMUSG00000032035,0.573651722068655,3,0.0205924728283804,0.38435548033210987,Ets1
ENSMUSG00000032036,0.573651722068655,1,0.43653593694915777,1.0,Kirrel3
ENSMUSG00000032038,0.573651722068655,1,0.43653593694915777,1.0,St3gal4
ENSMUSG00000032040,0.573651722068655,0,1.0,1.0,Dcps
ENSMUSG00000032041,0.573651722068655,0,1.0,1.0,Tirap
ENSMUSG00000032042,0.573651722068655,0,1.0,1.0,Srpr
ENSMUSG00000032044,0.573651722068655,1,0.43653593694915777,1.0,Rpusd4
ENSMUSG00000032046,0.573651722068655,1,0.43653593694915777,1.0,Abhd12
ENSMUSG00000032047,0.2749129658475982,0,1.0,1.0,Acat1
ENSMUSG00000032050,0.2749129658475982,0,1.0,1.0,Rdx
ENSMUSG00000032051,0.2749129658475982,0,1.0,1.0,Fdx1
ENSMUSG00000032053,0.2749129658475982,0,1.0,1.0,Pou2af1
ENSMUSG00000032056,0.2749129658475982,0,1.0,1.0,Btg4
ENSMUSG00000032057,0.2749129658475982,0,1.0,1.0,4833427G06Rik
ENSMUSG00000032058,0.2749129658475982,0,1.0,1.0,Ppp2r1b
ENSMUSG00000032059,0.2749129658475982,0,1.0,1.0,Alg9
ENSMUSG00000032060,0.2749129658475982,0,1.0,1.0,Cryab
ENSMUSG00000032062,0.2749129658475982,1,0.2403617651821572,1.0,2310030G06Rik
ENSMUSG00000032064,0.2749129658475982,1,0.2403617651821572,1.0,Dixdc1
ENSMUSG00000032065,0.2749129658475982,0,1.0,1.0,Tex12
ENSMUSG00000032066,0.2749129658475982,0,1.0,1.0,Bco2
ENSMUSG00000032067,0.2749129658475982,0,1.0,1.0,Pts
ENSMUSG00000032068,0.2749129658475982,0,1.0,1.0,Plet1
ENSMUSG00000032076,0.5663207096460523,7,2.262930566533717e-06,0.0002930805622794598,Cadm1
ENSMUSG00000032077,0.5663207096460523,0,1.0,1.0,Bud13
ENSMUSG00000032078,0.5663207096460523,1,0.4323899965009572,1.0,Zpr1
ENSMUSG00000032079,0.5663207096460523,0,1.0,1.0,Apoa5
ENSMUSG00000032080,0.5663207096460523,0,1.0,1.0,Apoa4
ENSMUSG00000032081,0.5663207096460523,0,1.0,1.0,Apoc3
ENSMUSG00000032083,0.5663207096460523,0,1.0,1.0,Apoa1
ENSMUSG00000032085,0.5663207096460523,0,1.0,1.0,Tagln
ENSMUSG00000032086,0.573651722068655,1,0.43653593694915777,1.0,Bace1
ENSMUSG00000032087,0.573651722068655,6,3.0348816940726304e-05,0.0025644002807107304,Dscaml1
ENSMUSG00000032089,0.520501882004786,0,1.0,1.0,Il10ra
ENSMUSG00000032091,0.520501882004786,0,1.0,1.0,Tmprss4
ENSMUSG00000032092,0.520501882004786,0,1.0,1.0,Mpzl2
ENSMUSG00000032093,0.520501882004786,0,1.0,1.0,Cd3e
ENSMUSG00000032094,0.520501882004786,0,1.0,1.0,Cd3d
ENSMUSG00000032096,0.520501882004786,0,1.0,1.0,Arcn1
ENSMUSG00000032097,0.520501882004786,0,1.0,1.0,Ddx6
ENSMUSG00000032098,0.520501882004786,0,1.0,1.0,Treh
ENSMUSG00000032099,0.573651722068655,0,1.0,1.0,Pate4
ENSMUSG00000032101,0.573651722068655,0,1.0,1.0,Ddx25
ENSMUSG00000032103,0.573651722068655,0,1.0,1.0,Pus3
ENSMUSG00000032105,0.520501882004786,0,1.0,1.0,Pdzd3
ENSMUSG00000032109,0.520501882004786,0,1.0,1.0,Nlrx1
ENSMUSG00000032110,0.5406621661669432,0,1.0,1.0,Acrv1
ENSMUSG00000032112,0.520501882004786,0,1.0,1.0,Trappc4
ENSMUSG00000032113,0.5406621661669432,0,1.0,1.0,Chek1
ENSMUSG00000032114,0.520501882004786,0,1.0,1.0,Slc37a4
ENSMUSG00000032115,0.520501882004786,0,1.0,1.0,Hyou1
ENSMUSG00000032116,0.5406621661669432,0,1.0,1.0,Stt3a
ENSMUSG00000032118,0.5406621661669432,0,1.0,1.0,Fez1
ENSMUSG00000032119,0.520501882004786,0,1.0,1.0,Hinfp
ENSMUSG00000032120,0.520501882004786,0,1.0,1.0,C2cd2l
ENSMUSG00000032121,0.5406621661669432,0,1.0,1.0,Tmem218
ENSMUSG00000032122,0.5406621661669432,1,0.4176374960736973,1.0,Slc37a2
ENSMUSG00000032123,0.520501882004786,0,1.0,1.0,Dpagt1
ENSMUSG00000032125,0.5406621661669432,0,1.0,1.0,Robo4
ENSMUSG00000032126,0.520501882004786,0,1.0,1.0,Hmbs
ENSMUSG00000032127,0.520501882004786,0,1.0,1.0,Vps11
ENSMUSG00000032128,0.5406621661669432,0,1.0,1.0,Robo3
ENSMUSG00000032131,0.520501882004786,0,1.0,1.0,Abcg4
ENSMUSG00000032135,0.520501882004786,0,1.0,1.0,Mcam
ENSMUSG00000032171,0.5663207096460523,1,0.4323899965009572,1.0,Pin1
ENSMUSG00000032172,0.5663207096460523,0,1.0,1.0,Olfm2
ENSMUSG00000032174,0.5663207096460523,0,1.0,1.0,Icam5
ENSMUSG00000032175,0.5663207096460523,0,1.0,1.0,Tyk2
ENSMUSG00000032177,0.5663207096460523,2,0.11094069651718114,1.0,Pde4a
ENSMUSG00000032178,0.5663207096460523,2,0.11094069651718114,1.0,Ilf3
ENSMUSG00000032179,0.573651722068655,0,1.0,1.0,Bmp5
ENSMUSG00000032180,0.5663207096460523,0,1.0,1.0,Tmed1
ENSMUSG00000032181,0.573651722068655,0,1.0,1.0,Scg3
ENSMUSG00000032182,0.5663207096460523,0,1.0,1.0,Yipf2
ENSMUSG00000032184,0.573651722068655,1,0.43653593694915777,1.0,Lysmd2
ENSMUSG00000032185,0.5663207096460523,0,1.0,1.0,Carm1
ENSMUSG00000032186,0.573651722068655,0,1.0,1.0,Tmod2
ENSMUSG00000032187,0.5663207096460523,0,1.0,1.0,Smarca4
ENSMUSG00000032191,0.573651722068655,0,1.0,1.0,Bcl2l10
ENSMUSG00000032192,0.573651722068655,0,1.0,1.0,Gnb5
ENSMUSG00000032193,0.5663207096460523,1,0.4323899965009572,1.0,Ldlr
ENSMUSG00000032194,0.5663207096460523,0,1.0,1.0,Kank2
ENSMUSG00000032198,0.5663207096460523,0,1.0,1.0,Dock6
ENSMUSG00000032199,0.573651722068655,0,1.0,1.0,Polr2m
ENSMUSG00000032202,0.5663207096460523,1,0.4323899965009572,1.0,Rab27a
ENSMUSG00000032204,0.573651722068655,1,0.43653593694915777,1.0,Aqp9
ENSMUSG00000032207,0.573651722068655,3,0.0205924728283804,0.38435548033210987,Lipc
ENSMUSG00000032212,0.573651722068655,0,1.0,1.0,Sltm
ENSMUSG00000032215,0.5663207096460523,0,1.0,1.0,Rsl24d1
ENSMUSG00000032216,0.5663207096460523,3,0.01991899867616174,0.38435548033210987,Nedd4
ENSMUSG00000032217,0.573651722068655,3,0.0205924728283804,0.38435548033210987,Rnf111
ENSMUSG00000032218,0.573651722068655,0,1.0,1.0,Ccnb2
ENSMUSG00000032220,0.573651722068655,1,0.43653593694915777,1.0,Myo1e
ENSMUSG00000032221,0.5663207096460523,0,1.0,1.0,Mns1
ENSMUSG00000032224,0.573651722068655,0,1.0,1.0,Fam81a
ENSMUSG00000032226,0.573651722068655,0,1.0,1.0,Gcnt3
ENSMUSG00000032228,0.573651722068655,7,2.4604209740711366e-06,0.0002930805622794598,Tcf12
ENSMUSG00000032231,0.2749129658475982,1,0.2403617651821572,1.0,Anxa2
ENSMUSG00000032232,0.573651722068655,4,0.0028644673549255584,0.08885028668903815,Cgnl1
ENSMUSG00000032235,0.2749129658475982,1,0.2403617651821572,1.0,Ice2
ENSMUSG00000032238,0.2749129658475982,3,0.0028217229252139055,0.08885028668903815,Rora
ENSMUSG00000032239,0.5663207096460523,2,0.11094069651718114,1.0,Rp9
ENSMUSG00000032243,0.2749129658475982,0,1.0,1.0,Itga11
ENSMUSG00000032244,0.2749129658475982,1,0.2403617651821572,1.0,Fem1b
ENSMUSG00000032245,0.2749129658475982,1,0.2403617651821572,1.0,Cln6
ENSMUSG00000032246,0.2749129658475982,0,1.0,1.0,Calml4
ENSMUSG00000032249,0.2749129658475982,1,0.2403617651821572,1.0,Anp32a
ENSMUSG00000032251,0.5534914379064978,1,0.4250610615975643,1.0,Irak1bp1
ENSMUSG00000032252,0.2749129658475982,0,1.0,1.0,Glce
ENSMUSG00000032253,0.5534914379064978,6,2.49082438548653e-05,0.0025644002807107304,Phip
ENSMUSG00000032254,0.2749129658475982,0,1.0,1.0,Kif23
ENSMUSG00000032257,0.5663207096460523,0,1.0,1.0,Ankk1
ENSMUSG00000032258,0.5534914379064978,0,1.0,1.0,Lca5
ENSMUSG00000032259,0.5663207096460523,2,0.11094069651718114,1.0,Drd2
ENSMUSG00000032261,0.5534914379064978,1,0.4250610615975643,1.0,Sh3bgrl2
ENSMUSG00000032262,0.5443276723782444,1,0.4197682419322654,1.0,Elovl4
ENSMUSG00000032263,0.5443276723782444,2,0.10393203962331876,1.0,Bckdhb
ENSMUSG00000032264,0.5663207096460523,1,0.4323899965009572,1.0,Zw10
ENSMUSG00000032265,0.557156944117799,0,1.0,1.0,Tent5a
ENSMUSG00000032267,0.5663207096460523,0,1.0,1.0,Usp28
ENSMUSG00000032268,0.5663207096460523,1,0.4323899965009572,1.0,Tmprss5
ENSMUSG00000032269,0.5663207096460523,0,1.0,1.0,Htr3a
ENSMUSG00000032271,0.5663207096460523,0,1.0,1.0,Nnmt
ENSMUSG00000032274,0.2749129658475982,0,1.0,1.0,Cyp19a1
ENSMUSG00000032278,0.2749129658475982,0,1.0,1.0,Paqr5
ENSMUSG00000032279,0.2749129658475982,0,1.0,1.0,Idh3a
ENSMUSG00000032280,0.2749129658475982,1,0.2403617651821572,1.0,Tle3
ENSMUSG00000032281,0.2749129658475982,0,1.0,1.0,Acsbg1
ENSMUSG00000032285,0.2749129658475982,0,1.0,1.0,Dnaja4
ENSMUSG00000032288,0.2749129658475982,0,1.0,1.0,Imp3
ENSMUSG00000032289,0.2749129658475982,3,0.0028217229252139055,0.08885028668903815,Thsd4
ENSMUSG00000032290,0.2749129658475982,0,1.0,1.0,Ptpn9
ENSMUSG00000032291,0.2749129658475982,0,1.0,1.0,Crabp1
ENSMUSG00000032292,0.2749129658475982,0,1.0,1.0,Nr2e3
ENSMUSG00000032293,0.2749129658475982,0,1.0,1.0,Ireb2
ENSMUSG00000032294,0.2749129658475982,0,1.0,1.0,Pkm
ENSMUSG00000032295,0.2749129658475982,0,1.0,1.0,Man2c1
ENSMUSG00000032297,0.2749129658475982,0,1.0,1.0,Celf6
ENSMUSG00000032298,0.2749129658475982,0,1.0,1.0,Neil1
ENSMUSG00000032299,0.2749129658475982,0,1.0,1.0,Commd4
ENSMUSG00000032300,0.2749129658475982,0,1.0,1.0,1700017B05Rik
ENSMUSG00000032301,0.2749129658475982,0,1.0,1.0,Psma4
ENSMUSG00000032303,0.2749129658475982,0,1.0,1.0,Chrna3
ENSMUSG00000032305,0.2749129658475982,0,1.0,1.0,Fam219b
ENSMUSG00000032306,0.2749129658475982,0,1.0,1.0,Mpi
ENSMUSG00000032307,0.2749129658475982,0,1.0,1.0,Ube2q2
ENSMUSG00000032308,0.2749129658475982,0,1.0,1.0,Ulk3
ENSMUSG00000032309,0.2749129658475982,0,1.0,1.0,Fbxo22
ENSMUSG00000032310,0.2749129658475982,0,1.0,1.0,Cyp1a2
ENSMUSG00000032311,0.2749129658475982,0,1.0,1.0,Nrg4
ENSMUSG00000032312,0.2749129658475982,0,1.0,1.0,Csk
ENSMUSG00000032313,0.2749129658475982,1,0.2403617651821572,1.0,Tmem266
ENSMUSG00000032314,0.2749129658475982,0,1.0,1.0,Etfa
ENSMUSG00000032315,0.2749129658475982,0,1.0,1.0,Cyp1a1
ENSMUSG00000032316,0.2749129658475982,0,1.0,1.0,Clk3
ENSMUSG00000032318,0.2749129658475982,0,1.0,1.0,Isl2
ENSMUSG00000032320,0.2749129658475982,1,0.2403617651821572,1.0,Rcn2
ENSMUSG00000032322,0.2749129658475982,0,1.0,1.0,Pstpip1
ENSMUSG00000032323,0.2749129658475982,0,1.0,1.0,Cyp11a1
ENSMUSG00000032324,0.2749129658475982,0,1.0,1.0,Tspan3
ENSMUSG00000032327,0.2749129658475982,0,1.0,1.0,Stra6
ENSMUSG00000032328,0.5663207096460523,0,1.0,1.0,Tmem30a
ENSMUSG00000032329,0.2749129658475982,1,0.2403617651821572,1.0,Hmg20a
ENSMUSG00000032330,0.5663207096460523,0,1.0,1.0,Cox7a2
ENSMUSG00000032332,0.5663207096460523,2,0.11094069651718114,1.0,Col12a1
ENSMUSG00000032333,0.2749129658475982,0,1.0,1.0,Stoml1
ENSMUSG00000032334,0.2749129658475982,0,1.0,1.0,Loxl1
ENSMUSG00000032336,0.2749129658475982,2,0.03152736507714968,0.5364969178257425,Nptn
ENSMUSG00000032338,0.2749129658475982,0,1.0,1.0,Hcn4
ENSMUSG00000032340,0.2749129658475982,0,1.0,1.0,Neo1
ENSMUSG00000032342,0.5663207096460523,0,1.0,1.0,Mto1
ENSMUSG00000032343,0.4985088447369781,2,0.08975213240332085,1.0,Impg1
ENSMUSG00000032344,0.573651722068655,0,1.0,1.0,Cgas
ENSMUSG00000032346,0.573651722068655,1,0.43653593694915777,1.0,Ooep
ENSMUSG00000032349,0.573651722068655,1,0.43653593694915777,1.0,Elovl5
ENSMUSG00000032350,0.573651722068655,0,1.0,1.0,Gclc
ENSMUSG00000032352,0.573651722068655,2,0.11330380685624099,1.0,Lrrc1
ENSMUSG00000032353,0.5663207096460523,1,0.4323899965009572,1.0,Tmed3
ENSMUSG00000032355,0.573651722068655,1,0.43653593694915777,1.0,Mlip
ENSMUSG00000032356,0.5663207096460523,3,0.01991899867616174,0.38435548033210987,Rasgrf1
ENSMUSG00000032357,0.573651722068655,0,1.0,1.0,Tinag
ENSMUSG00000032358,0.573651722068655,0,1.0,1.0,Fam83b
ENSMUSG00000032359,0.5663207096460523,0,1.0,1.0,Ctsh
ENSMUSG00000032360,0.573651722068655,2,0.11330380685624099,1.0,Hcrtr2
ENSMUSG00000032363,0.5663207096460523,0,1.0,1.0,Adamts7
ENSMUSG00000032366,0.2749129658475982,0,1.0,1.0,Tpm1
ENSMUSG00000032368,0.5663207096460523,0,1.0,1.0,Zic1
ENSMUSG00000032369,0.573651722068655,1,0.43653593694915777,1.0,Plscr1
ENSMUSG00000032370,0.2749129658475982,0,1.0,1.0,Lactb
ENSMUSG00000032372,0.573651722068655,0,1.0,1.0,Plscr2
ENSMUSG00000032373,0.2749129658475982,0,1.0,1.0,Car12
ENSMUSG00000032374,0.573651722068655,1,0.43653593694915777,1.0,Plod2
ENSMUSG00000032375,0.2749129658475982,0,1.0,1.0,Aph1b
ENSMUSG00000032376,0.2749129658475982,0,1.0,1.0,Usp3
ENSMUSG00000032377,0.573651722068655,0,1.0,1.0,Plscr4
ENSMUSG00000032380,0.2749129658475982,0,1.0,1.0,Dapk2
ENSMUSG00000032381,0.2749129658475982,0,1.0,1.0,Ciao2a
ENSMUSG00000032382,0.2749129658475982,0,1.0,1.0,Snx1
ENSMUSG00000032383,0.2749129658475982,0,1.0,1.0,Ppib
ENSMUSG00000032384,0.2749129658475982,0,1.0,1.0,Csnk1g1
ENSMUSG00000032386,0.2749129658475982,0,1.0,1.0,Trip4
ENSMUSG00000032387,0.2749129658475982,1,0.2403617651821572,1.0,Rbpms2
ENSMUSG00000032388,0.2749129658475982,1,0.2403617651821572,1.0,Spg21
ENSMUSG00000032392,0.2749129658475982,0,1.0,1.0,Parp16
ENSMUSG00000032393,0.2749129658475982,0,1.0,1.0,Dpp8
ENSMUSG00000032394,0.2749129658475982,0,1.0,1.0,Igdcc3
ENSMUSG00000032396,0.2749129658475982,0,1.0,1.0,Dis3l
ENSMUSG00000032397,0.2749129658475982,0,1.0,1.0,Tipin
ENSMUSG00000032398,0.2749129658475982,0,1.0,1.0,Snapc5
ENSMUSG00000032399,0.2749129658475982,0,1.0,1.0,Rpl4
ENSMUSG00000032400,0.2749129658475982,1,0.2403617651821572,1.0,Zwilch
ENSMUSG00000032401,0.2749129658475982,0,1.0,1.0,Lctl
ENSMUSG00000032402,0.2749129658475982,0,1.0,1.0,Smad3
ENSMUSG00000032403,0.2749129658475982,0,1.0,1.0,2300009A05Rik
ENSMUSG00000032405,0.2749129658475982,3,0.0028217229252139055,0.08885028668903815,Pias1
ENSMUSG00000032407,0.0971359145994847,2,0.004423033801286384,0.13499697294210916,U2surp
ENSMUSG00000032409,0.0971359145994847,0,1.0,1.0,Atr
ENSMUSG00000032410,0.0971359145994847,0,1.0,1.0,Xrn1
ENSMUSG00000032411,0.573651722068655,1,0.43653593694915777,1.0,Tfdp2
ENSMUSG00000032412,0.573651722068655,0,1.0,1.0,Atp1b3
ENSMUSG00000032413,0.573651722068655,1,0.43653593694915777,1.0,Rasa2
ENSMUSG00000032415,0.5663207096460523,3,0.01991899867616174,0.38435548033210987,Ube2cbp
ENSMUSG00000032417,0.5663207096460523,0,1.0,1.0,Rwdd2a
ENSMUSG00000032418,0.5663207096460523,1,0.4323899965009572,1.0,Me1
ENSMUSG00000032419,0.573651722068655,1,0.43653593694915777,1.0,Tbx18
ENSMUSG00000032420,0.573651722068655,0,1.0,1.0,Nt5e
ENSMUSG00000032422,0.573651722068655,0,1.0,1.0,Snx14
ENSMUSG00000032423,0.573651722068655,0,1.0,1.0,Syncrip
ENSMUSG00000032431,0.5663207096460523,0,1.0,1.0,Crtap
ENSMUSG00000032434,0.573651722068655,0,1.0,1.0,Cmtm6
